,smiles
30,C1=CC=CC=C1C3(CC2CCCCN2)C(NC(=O)NC3=O)=O
31,[H+].C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCCN(CC(=O)C4=CC=C(Cl)C=C4)C.[Cl-]
32,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCOC(C)=O)CC4
33,C1=C(C(F)(F)F)C=CC(=C1)C(=N/OCCN)/CCCCOC.O=C(O)\C=C/C(=O)O
34,C1=C(C(=CC=C1Cl)N(C(CNCC(C)=C)=O)C)C(C2=CC=CC=C2)=O
35,C4=C3[NH]C1=C(CCNC1CC2=CC=CC=C2)C3=CC=C4
36,CSc1ccc2Sc3ccccc3N(CCC4CCCNC4)c2c1
37,[C@H]13[C@H]([C@H]2C[C@@H]1CC2)C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5.C(C(O)(C(=O)O)CC(=O)O)C(=O)O
38,C1=CC(=CC=C1C(CCCN3CCC2(C(N(C)C(C2)=O)=O)CC3)=O)F
39,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5
40,C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCN(C)C
41,OC(C1CCCCN1)c2cc(nc3c2cccc3C(F)(F)F)C(F)(F)F
42,C1=C(Cl)C=CC2=C1C(=NCC(N2CC(CO)O)=O)C3=CC=CC=C3F
43,[C@H]5(CN(C(C3=C2C1=CC(=CC=C1CCN2C(=O)C(=C3)C4=CC=CC=C4)Cl)=O)CC5)OCC
44,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O
45,C1=C(C=CC=C1Br)\C=C\C(NCC)=O
46,c1(c(cc2n(ncc2c1)CCN)Cl)Cl
47,C1=CC=CC3=C1C4=C(C2=C(C=CC=C2)N3C)CCN(CC4)C
48,CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(cc23)Cl)CC1
49,C1=C(C)ON=C1C(NNCC2=CC=CC=C2)=O
50,C1=C([S](N(C)C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCO)CC4
51,C2=C(COC1CCNCC1)C=CC3=C2C=CC=C3
52,[C@H](N1C3=C(SC2=C1C=CC=C2)C=CC(=C3)C(=O)NCCC)(CN4CCCC4)C
53,C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](CC)(=O)=O)=O)C3=CC=CC=C3F
54,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCC(C(C4=CC=C(F)C=C4)=O)CC5
55,CN1CCN(CC1)C2=C3C=CC=CC3=Nc4ccc(Cl)cc4N2
56,N1(Cc2cccc(OCCCNc3ccccn3)c2)CCCCC1
57,C1=CC=C3C(=C1OCC2CNCCO2)N(CCC3)C
58,C1=CC(=CC=C1OCC(NCCN(CC)CC)=O)Cl
59,C1=C(OC)C=CC2=C1C4=C3[N]2CCN(C3=NCC4)C
60,[Ca++].NC1=NC(=O)C2=C(NCC(CNc3ccc(cc3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)N2C=O)N1
61,C1=NC2=C([N]1CCN(C)C)C(N(C)C(N2C)=O)=O
62,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2C)C3=CC=CC=C3F
63,C2=C(C1(CCCCC1)NCC)C=CC=C2
64,CCCCNC(=O)OCC(C)(CCC)COC(N)=O
65,C1=CC=CC(=C1N3CCN(CCCOC2=CC=CC=N2)CC3)C
66,CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O
67,[C@@H]1(C2=C(CC1)C=CC=C2)NCC#C
68,N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCN
69,C1=C(Cl)C=CC2=C1C(=NCC(=S)N2C)C3=CC=CC=C3
70,C1=CC(=CC=C1C3(CCN(CCCC(C2=CC=C(C=C2)F)=O)CC3)OC(CCCCCCCCC)=O)Cl
71,[C@H]3(CCCC1=C2C(=NC=C1)C=CC(=C2)OC)[C@@H](CNCC3)C=C
72,C2=C(C(C1=CC=CC=C1)OCCN(C)C)C(=CC=C2)C(C)(C)C
73,[H+].[Cl-].CCN(CC)CCOC(=O)C(O)(c1ccccc1)c2ccccc2
74,C1=CC=CC2=C1C(C3=C(C=C2)C=CC=C3)=NOCCNC
75,C1=CC=NC(=N1)N3CCN(CCCC[N]2C=C(Cl)C=N2)CC3
76,[C@@H]1(C3=C([C@H](C2=C1C=CC=C2)C)C=CC(=C3)C(F)(F)F)CCCN(C)C
77,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)CSc4nnnn4C)c5ccc(O)cc5)C(=O)C1=O
78,C1=CC=CC2=C1N(C(C3=C(N2C)C=CC=C3)=O)CCN(C)C
79,[C@@H]1(NCCCC1)[C@@H]2OC(OC2)(C3=CC=CC=C3)C4=CC=CC=C4
80,C3=C(CN2CCN(C1=C(OC(C)C)C=CC=C1)CC2)C=CC=C3C(=O)N4CCCCC4.C(C(=O)O)CC(=O)O
81,C1=NC(=NC(=C1CN(C(=C(SSC(=C(\C)N(C=O)CC2=C(N)N=C(C)N=C2)/CCOC(=O)C3=CC=CC=C3)/CCOC(=O)C4=CC=CC=C4)\C)C=O)N)C
82,ClCCNC(=O)N(CCCl)N=O
83,CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1
84,C1=C(C=CC3=C1N(CCCN2CCC(CC2)O)C4=C(S3)C=CC=C4)C#N
85,C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](C3=CC=C(C)C=C3)(=O)=O)=O)C4=CC=CC=C4Cl
86,C1=CC(=CC=C1C(N2CCN(C)CCC2)C3=CC=CC=C3)Cl
87,C1=C(C(C)=O)C=CC(=C1C(NCC2N(CCC2)CC)=O)OC
88,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN4CCN(C)CC4)=O
89,C1=C(C(=CC(=C1Cl)N)OC)C(NC3CCN(CC2=CC=CC=C2)CC3)=O
90,C1=CC=CC2=C1CN(CC(N)=O)C(O2)=O
91,C1=CC=CC=C1C2C(N=C(O2)NCC)=O
92,C2=C(C(C1CCCCC1)CCN(C)C)C=CC=C2
93,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCOC(CCCCCC)=O)CC4
94,OCC[C@@H]1CCN(CC\C=C2/c3ccc(F)cc3Sc4ccc(cc24)C(F)(F)F)CC1
95,C2=C(C(C1=CC=CC=C1)OCCNC)C(=CC=C2)C
96,C1=CC=CC2=C1N(C3=C(S2)C=CC=N3)CCCN(C)C
97,C1=C(C(F)(F)F)C=CC=C1C2=CCN(CC2)CCC4=CC3=CC=CC=C3C=C4
98,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3cccc(c3)C(F)(F)F
99,C1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C\C=C\C3=CC=CC=C3)C
100,Clc1ccc(cc1)C(=O)NCCN2CCOCC2
101,C1=CC(=C5C2=C1CC6C34C2(C(C(OC)(C(C3)C(CC)(C)O)C=C4)O5)CCN6CC7CC7)OC
102,[N]14C3=C(C2=C1C=CC(=C2)C)CCCC3NCC4.[H+].[Cl-]
103,CN(C)CCCN2c1ccccc1C(=Nc3cccnc23)c4ccccc4
104,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC[C@@]4(C(CN5CCN(C)CC5)=O)O)C
105,C1=C(C#N)C=CC3=C1C4=C(C2=C(C=CC=C2)S3)CCN(CC4)C
106,C1=CC=CC4=C1N(CCCN3CCC(N2CCCCC2)(CC3)C(N)=O)C5=C(CC4)C=CC=C5
107,C1=C(C(C(CCCCC)C)C)C=C(C2=C1OC(C3=C2CC(C)CC3)(C)C)OC(CCCN4CCCCCC4)=O
108,C1C(Nc2c1c(ccc2O)CCN(CCC)CCC)=O
109,CNCCCC12CCC(c3ccccc13)c4ccccc24
110,C1=C(C(=CC(=C1[N+](=O)[O-])N)OCC)C(NC3CCN(CC2CCC=CC2)CC3)=O
111,Fc1ccccc1C2=NCC(=S)N(CC(F)(F)F)c3ccc(Cl)cc23
112,[C@]135[C@@]4([C@@H](CC2=C1C(=C(C=C2)O)O[C@H]3C(=O)C=C4)N(C)CC5)NCCCCC
113,OC(=O)CCC(O)=O.FC(F)(F)c1ccc2Sc3ccccc3N(CCCN4CCN(CCC5OCCCO5)CC4)c2c1
114,C1=CC(=CC2=C1C(=NO2)C5CCN(CCC3=C(N=C4N(C3=O)C=CC=C4C)C)CC5)F
115,C1=C(C(=CC=C1[S](N)(=O)=O)OC)C(NCC2N(CCC2)C)=O
116,C1=C([N+]([O-])=O)C=CC2=C1C(=NCC(=O)N2C)C3=CC=CC=C3
117,[Cl].C1=CC=CC=C1CCNN
118,[C@@H]1(CCCO1)[C@@H](CC2=CC=CC=C2)NCC
119,COc1ccc2C[C@@H]3[C@@H]4CCC(=O)[C@@H]5Oc1c2[C@]45CCN3C
120,C1=C4C(=CC=C1OCCCCN3CCN(C2=CC=CC(=C2Cl)Cl)CC3)CCC(N4)=O
121,C2=C(C1=C(C=CC1)C=C2)OCC3CNCCO3
122,C3=C(C1C(NCC)C2CC1CC2)C=CC=C3
123,CC(N)Cc1ccccc1
124,NCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2
125,C1=C(C(=CC=C1OCC2=NCCN2)Cl)Cl
126,[C@@H]24[C@@](C1=CC=CC=C1OC3=C(C=CC=C23)C)(CCN(C4)C)O
127,CSC1=C(N=C(N=C1N2CCN(C)CC2)NC(C)C)Cl
128,C1=C(C(F)(F)F)C=CC3=C1C(C2=C(C=C(F)C=C2)S3)CCCN4CCN(CCO)CC4
129,C3=C(C(O)(C1=CC=CC=C1)C2CCNCC2)C=CC=C3
130,c12c3c(N4CCN(C)CC4)c(F)cc1c(c(C(O)=O)cn2C(C)CO3)=O
131,[C@H](OC1=C(C=CC=C1)C)(C2=CC=CC=C2)CCNC
132,C1=CC=C(C2=C1[NH]C=C2CCN(C)C)O[P](O)(O)=O
133,C1=C(CC)SC2=C1C(=NCC(N2C)=O)C3=CC=CC=C3Cl
134,Clc1cccc(Cl)c1NC2=NCCN2
135,CCCCCN1C=CC(=O)C(=C1C)O
136,C1=CC=CC(=C1OCC2CNCCO2)OCC
137,C2=C(C(NCCN1CCOCC1)=O)C=CC(=C2)Cl
138,C1=C(C(=CC=C1C)CC2=CC=CC=C2)N3CCNCC3
139,C1=C(C(=CC=C1C(/CCCCC)=N\OCCN)C)N
140,c1c2c(ccc1)[C@@]1([C@@H](c3cccc(c3O2)C)CNCC1)O
141,[H+].C1=CC=CC2=C1[S](=O)(=O)N(C2=O)CCCCN4CCN(C3=NC=CC=N3)CC4.[Cl-]
142,C1=C(C(=C(C=C1)C)NC2=NCCCS2)C
143,C1=C(SC2=C1C(=NCC3=NN=C([N]23)C)C4=CC=CC=C4Cl)CC
144,C1=CC(=CC=C1C(CCCN3CCC(N2CCCCC2)(CC3)C(CC)=O)=O)F
145,COc1cc(CCN)cc(OC)c1OC
146,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1
147,C1=C(C2=C(C=C1)C=CO2)N5CCN(CC3=CC=C([NH]3)C4=CC=C(C=C4)F)CC5
148,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
149,C1=CC(=CC4=C1N2C(=NC(/C2=O)=C\N3CCN(C)CC3)CN=C4C5=C(C=CC=C5)Cl)[N+](=O)[O-]
150,CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13
151,N1(Cc2cc(OCCCNc3nccs3)ccc2)CCCCC1
152,C1=CC=CC=C1CCNC(CCCl)=O
153,FC(F)(F)c1ccc2Sc3ccccc3N(CCCN4CCN(CC4)C5CC5)c2c1
154,C1=CC=CC4=C1N(C3CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)C(N4)=S
155,C1N(C(CC2CCCCC12)C(NC(C)(C)C)=O)CC(C(Cc1ccccc1)NC(C(NC(c1nc2c(cccc2)cc1)=O)CC(N)=O)=O)O
156,C1=C(OC)C(=CC2=C1C(=C(C)[NH]2)CCN4CCN(C3=CC=CC=C3)CC4)OC
157,C1CN(CCC1)Cc1cccc(c1)OCCCNc1nccs1
158,C2=C(\C(NCCCC)=C\1C=C(Cl)C=CC1=O)C(=CC=C2)Cl
159,CN1CCN2C(C1)c3ccccc3Cc4cccnc24
160,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1
161,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@@H]3[C@H](O)Cc4ccccc34)Cc5cccnc5
162,[O-][N+](C1=CC=NC1NCCSCc2ccccn2)=O
163,CN1CCN(CC1)C2=Nc3ccccc3Cc4ccccc24
164,C1=CC=CC(=C1CC2=CC=CS2)OCC3OCCNC3.O=C(O)\C=C/C(=O)O
165,C1=C(Cl)C=CC2=C1C(=NC3=C(O2)C=CC=C3)N4CCN(CC4)C
166,C1=CC(=C3C2=C1CC6C4C2(C(O3)C(CC4)OC(C5=CN=CC=C5)=O)CCN6C)OC
167,C2=C(N1C(N(CCN(C)C)CC1)=O)C=CC=C2Cl
168,C1=CC(=CC=C1N2C4(C(NC2)=O)CCN(CCCC(C3=CC=C(F)C=C3)=O)CC4)F
169,C1=CC=CC3=C1C(=NC2=C(C=CC(=C2)F)C3)N4CCN(C)CC4
170,CCN(CC)C(=S)SSC(=S)N(CC)CC
171,C1=C(Cl)C=CC3=C1C2(OCCN2CC(=O)N3)C4=C(Cl)C=CC=C4
172,C(C1CCCCC1)CC(OCCN(C)C)=O
173,[N+](=NCC(=O)N[C@@H]([C@H](O)C1=CC=C([N+]([O-])=O)C=C1)CO)=[N-]
174,C1=C(C=CC=C1N3C(N(CCN2CC(C)(C)C2)CC3)=O)Cl
175,CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1
176,c1cc(ncc1)CSCCNc1c(cc[nH]1)[N+](=O)[O-]
177,C1=CC(=CC2=C1C(=NCC(N2C)CNC(C3=COC=C3)=O)C4=CC=CC=C4)F
178,[H+].C3=C2\C(C1=CC=CC=C1SCC2=CC=C3)=C\CCN(C)C.[Cl-]
179,C4=C(C3=C(CCN2CCN(C1=C(C=CC=C1)OC)CC2)OC(N3)=O)C=CC(=C4)F
180,n(ccc1)c(c1)CCN(C)C
181,C1=C(Cl)C=CC2=C1C(=NC3=C(O2)C=CC=C3)N4CCNCC4
182,C4=C(N3CCN(CCCCN2C(C1=C(C=CC=C1)NC2=O)=O)CC3)C(=CC=C4)SCCC
183,C1=CC=CC2=C1C3N(CC2)CCNC3
184,C3=C(N2CCN(CCCC(C1=CC=C(F)C=C1)O)CC2)C(=CC=C3)OC
185,N#Cc5ccc4Oc1ccccc1C2=C(CCN(CC2)CC3CCCC3)c4c5
186,C1=CC=CC2=C1N(CC3=C(C2)C=CC=C3)CCCNC
187,C1=CC(=C3C2=C1CC5C4C2(C(O3)C(C=C4)OC(C)=O)CCN5CC=C)OC(C)=O
188,C1=CC=CC=C1C3(C2=CC=CC=C2)CCN(C(C)(C)C)CC3
189,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CCN(CC)CC
190,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4cc(Cl)ccc34)c5ccc(F)cc5
191,C1=C(C=CC=C1C2(CCN(C)CC2)C(CC)=O)O
192,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(SC=C2)S3)CCCN4CCN(CCO)CC4
193,C1=C(C(=C(O)C(=N1)C)CNCC)CSC
194,Clc1cc2c(Oc3ccccc3C3CNCC32)cc1
195,[H+].C4=C(N3CCN(CCCN1N=C(N(C1=O)CCOC2=CC=CC=C2)CC)CC3)C=CC=C4Cl.[Cl-]
196,CCN(CC)CC(=O)Nc1c(C)cccc1C
197,C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCCN(C)C
198,C1=CC(=C3C2=C1CC5C4C2(C(O3)CCC4)CCN5C)O
199,C2=C(N1CCN(C)CC1)N=NC3=C2N(C4=C(O3)C=CC=C4)C
200,CN1CCN(CC1)C3=Nc2ccccc2Sc4nccn34
201,C1=CC(=CC(=C1NC(OCC)=O)N)NCC2=CC=C(C=C2)F
202,CC(C)N1CCC(CC1)N(C(=O)Cc2ccccc2)c3ccc(Cl)cc3
203,C1=C(Cl)C=CC5=C1N(CCCN4CCC3(N2C(CCCC2)NC3=O)CC4)C6=C(CC5)C=CC=C6
204,CCN1C=CC(=O)C(=C1CC)O
205,[C@@H]25CC1=CC=C(C4=C1[C@@]3([C@H]2CC[C@@H]([C@@H]3O4)OC)CCN5C)O
206,NCC1(CCCCC1)CC(O)=O
207,C1=C(SC)C=CC4=C1C(N2CCN(C)CC2)CC3=C(C=CC=C3)S4
208,C1=CC(=CC=C1C(NCCCN2CCOCC2)=O)Cl
209,C2=C(OCC1OC(NCC1)=S)C=CC=C2
210,C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C/CCN4CCN(CCO)CC4
211,C1=C([S](N)(=O)=O)C=C(C(=C1C(NCC2N(CCC2)CC=C)=O)OC)OC
212,C4=C(N2C(C1=C(SCCS1)C2=O)OC(N3CCN(C)CC3)=O)N=C5C(=C4)C=CC(=N5)Cl
213,c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCCCN(C)C
214,C1=CC(=CC2=C1C(C3=C(N(C)[S]2(=O)=O)C=CC=C3)NCCCCCCC(O)=O)Cl
215,CC(C)(C)c1ccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)cc1
216,CCNCc1c(O)c(C)ncc1CSC
217,C1=CC(=CC(=C1OC)OC)CCN2CCN(CC2)C3=CC(=CC=C3)Cl
218,C3=C(N2CCN(CCCC(C1=CC=C(F)C=C1)=O)CC2)N=CC4=CC=CC=C34
219,[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@@H](C4)C(N(C(NCC)=O)CCCN(C)C)=O)CC=C
220,C1=C(Cl)C=CC\3=C1C=C(N2CCN(C)CC2)C4=C(C3=C/C#N)C=CC=C4
221,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2)C3=CCCCC3
222,OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O.C1CCN(CC1)Cc2cccc(OCCCNc3sc4ccccc4n3)c2
223,C1=C(C(=NN=C1C2=CC=CC=C2)NCCN3CCOCC3)C
224,C1=NC(=NC=C1)N5CCN(CCNC(C23CC4CC(C2)CC(C3)C4)=O)CC5
225,C1=C(Cl)C=CC2=C1C(=NCC(N2)=O)C3=CC=CC=C3Cl
226,C1CN(CCC1)Cc1cccc(c1)OCCCNc1nc2c(o1)cccc2
227,C1=NC2=C([N]1CCN(CC)CC)C(N(C)C(N2C)=O)=O
228,C3=C(C(C2CCN(CCCC(C1=CC=C(F)C=C1)=O)CC2)=O)C=CC(=C3)Cl
229,c1c(nccc1)CCN(C)C
230,C1=CC=CC2=C1C4=C([NH]2)CN3CCN(CC3C4)CCCC(C5=CC=C(C=C5)F)=O
231,CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F
232,C1=CC=CC=C1C2(C(N(CC)C)=O)CCN(CCCCCC)CC2
233,C2=C(C1(OCCN(CC)CC)CCCCC1)C=CC(=C2)Cl
234,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13
235,[C@]3(C1=CC=CC=C1)(C(C2=C(C=CC=C2)CC3)=O)CCN(C)C
236,C1=CC(=CC=C1NCCC(N(C)C)=O)Br
237,C1=C([N](C(=C1C=O)C)CCNC(C)=O)C
238,[Cl].CC(C)NCC(O)COc1cccc2ccccc12
239,C2=C(C(OC1=CC=C(C=C1)C(F)(F)F)CCNC)C=CC=C2
240,O=C1NCCN1C4CCN(CCC3COc2ccccc2O3)CC4
241,C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC=C(C)C
242,OCCCN4CCN(CCCC2c1ccccc1Sc3ccc(Cl)cc23)CC4
243,C1=C3C(=CC=C1)N=C2SC(=CC2=C(N3)N4CCN(CC4)C)C
244,C3=C(N2CCN(CC(COC1=CC(=C(OC)C(=C1)OC)OC)O)CC2)C(=CC=C3)OC
245,C1=CC=CC=C1N2C5(C(NC2)=O)CCN(CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC5
246,C4=C(N3CCN(CCCCN1C(C2C(C(C1=O)C(=O)N(C2=O)CCCC)(C)C)=O)CC3)C(=CC=C4)OC
247,C1=C(Cl)C=CC3=C1C(C2=CC=CC=C2)SC(=N3)NCC
248,C(OC1=NSN=C1C2=CCCN(C2)C)CCCCC
249,C1CN(CCC1)Cc1cccc(c1)OCCCNc1ncccc1
250,[H+].C1=C(OCC(=O)NCCN(CC)CC)C=CC(=C1)OC.[Cl-]
251,Clc1ccc(cc1)C(OCCN2CCOCC2)c3ccccc3
252,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1
253,C1=CC=CC=C1N2C4(C(NC2)=O)CCN(CC\C=C(C3=CC=C(F)C=C3)\C)CC4
254,C1=C(C2=C(C=C1)OCCO2)N3CCNCC3
255,C1=C(SC2=C1C(=NCC3=NN=C([N]23)C4CCCCC4)C5=CC=CC=C5Cl)Br
256,C1=CC(=CC4=C1N(C3CCN(CCNC(C2=CC=C(F)C=C2)=O)CC3)C(N4)=O)Cl
257,C1=C(OC)C=CC2=NC=CC(=C12)CCCC3C(CNCC3)C=C
258,O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC=C)c45
259,Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2
260,C2=C(C1(C(OCC)=O)CCN(C)CC1)C=CC=C2O
261,C4=C(N1C3(C(NC1)=O)CCN(CCCOC2=CC=C(C=C2)F)CC3)C=CC=C4
262,C3=C(CCN1CCC(CC1)(C2=CC=CC=C2)C(OCC)=O)C=CC(=C3)N
263,C1=CC=CC2=C1C(C3=NCCCN23)(C4=CC=CC(=C4)Cl)O
264,[C@@]12(C3=C(N(C)[C@H]1N(C)CC2)C=CC(=C3)OC(NCCCCCCC)=O)C
265,C1=CC=CC4=C1N(C2C3CCN(C2)CC3)C5=C(CC4)C=CC=C5
266,c1c(nccc1)CCNC
267,C1=CC=CC3=C1C2=C(CCCCCC2)[N]3CCCN(C)C
268,C1=CC=CC=C1CC(C)NCCC3C2=C(C=CC=C2)SC4=C3C=CC=C4
269,C2=C(C(C1=CC=CC=C1)(CCN(C)C)C(CC)=O)C=CC=C2
270,C1=CC=CC2=C1[N]3C(=C2)CNCCC3
271,C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCNC
272,CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S](C)=O
273,[C@@H]3(N(C1=C(C=CC=C1)F)C(COC)=O)[C@@H](CN(CCN2C(N(CC)N=N2)=O)CC3)C
274,C1=C([S](N(C)C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCOC(CCCCCCCCCCCCCCC)=O)CC4
275,[C@@H](C(NCC(N(C1=CC=C(C=C1C(C2=CC=CC=C2)=O)Cl)C)=O)=O)(CCCCN)N
276,C1=C(C(=C(C=C1)Br)NC2=NCCN2)F
277,C1=CC(=CC2=C1C(C3=C(CC2)C=CC=N3)=C4CCN(C(OCC)=O)CC4)Cl
278,C3=C2C(=NC1=CSC=C1C(/C2=CS3)=C/C#N)N4CCN(C)CC4
279,C1=NC(=NC=C1)N4CCN(CCCCN2C(CC3(CC2=O)CCCC3)=O)CC4
280,CC(C)NCC(O)c1ccc(N[S](C)(=O)=O)cc1
281,CCN1N=NN(CCN2CCC(CC2)(COC)N(C(=O)CC)c3ccccc3)C1=O
282,C1=C(F)C=CC3=C1C=C(SCCNC)C2=CC=CC=C2O3
283,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2CC(F)(F)F)C3=CC=CC=C3
284,CCC(=O)c1ccc2Sc3ccccc3N(CC(C)N(C)C)c2c1
285,C1=CC=CC3=C1N(C2=CC=CC=C2)CC3(CCCNC)C
286,C1=C(Cl)C=CC4=C1C(N2CCN(C)CC2)CC3=C(C=CC=C3)S4
