,smiles
156,C(C1(OC(COC(N)=O)CO1)C)CCCCCCCC
157,C1=CC(=CC=C1C(CCCN2CCC(C)CC2)=O)F
158,[C@@H]45N([C@@H](CC(NC(=O)C1=CN(C2=C(C1=O)C=CC=C2)C3CCCCC3)C4)CC5)C
159,c1c(Cl)nc(N2CCN(CCCCN3C(CCC3)=O)CC2)cc1C(F)(F)F
160,C1=CC=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)CNC(C)=O
161,[C@@]3(C1=CC=CS1)(N2CCCCC2)[C@H](CCCC3)C
162,C1CCN(CC1)C2(CCCCC2)c3ccccc3
163,C1=CC=CC(=C1N3CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)OC
164,C1=CC(=CC2=C1C(=C([NH]2)C)C4CCN(CCCC(C3=CC=C(F)C=C3)=O)CC4)OC
165,C(C2(C1=CCCCCC1)C(NC(=O)NC2=O)=O)C
166,C1=CN=C(C(=N1)N2CCCCC2)C
167,C2=C1C(=NSC1=CC=C2)N5CCN(CCCCN3C(CC4(CC3=O)CCCC4)=O)CC5
168,CC(C)CCNCC2COc1ccccc1O2
169,C1=C[NH]C2=C1C(=NC=N2)NCCCCCCCCC
170,[C@H]14[C@H]([C@@H]2[C@@H]3[C@H]([C@H]1C=C2)C=C3)C(=O)N(C4=O)CCCCN6CCN(C5=NC=CC=N5)CC6
171,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN2CCCC2)c2n(CC1)ccn2)=O
172,CNCCCC1c2ccccc2C=Cc3ccccc13
173,C1=CC=CC=C1N2C4(C(NC2)=O)CCN(CCCC(C3=CC=C(F)C=C3)=O)CC4
174,C(C2(C1=CCCCC1)C(NC(=O)NC2=O)=O)C
175,c1(CC(N2[C@H](CN(CC2)C(=O)OCCC)CN2CCCC2)=O)cc(c(cc1)Cl)Cl
176,C1=C(F)C=CC2=C1C3=C([NH]2)CCN(C3)CCCC4=CN=CC=C4
177,[C@H]24[C@H]1[C@@]([C@@H](C(C(OCCCC)=O)=O)[C@@H](C1)C)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)F)C)O)C
178,[C@H]1(NC(=O)CC1)C(=O)N2CCCCC2
179,OC(CCN1CCCC1)(C2CCCCC2)c3ccccc3
180,C1=CC(=CC=C1C(CCCN3CCN(C(OC2CCCCC2)=O)CC3)=O)F
181,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2C)C3=CCCCC3
182,C3=C(C2(OC(C1CCCCN1)CO2)CC)C=CC=C3
183,C2=C(C1(C(N(CC(COCCCC)OC(N)=O)C(=O)NC1=O)=O)CC)C=CC=C2
184,[C@]14([C@@]([C@@H](C)C[C@H]1[C@H]3[C@]([C@@]2(C(=CC(=O)C=C2)CC3)C)(F)[C@H](C4)O)(OC(CCCC)=O)C(CO)=O)C
185,[C@H](C(NCCCC(O)=O)=O)(C(CO)(C)C)O
186,CCCC(C)(COC(N)=O)COC(N)=O
187,COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1
188,C2C1=NN=N[N]1CCCC2
189,COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)[S](=O)(=O)NC(=O)NC3CCCCC3
190,c1(ccccc1)[C@H](CN1CCCC1)N(C(=O)Cc1ccc(c(c1)Cl)Cl)C
191,C2=C(N1N=C(C)CC1=O)C=CC=C2
192,CCCC(CCC)C(O)=O
193,C(C(NN)C)CCCCC
194,C1=C(O)C=CC3=C1C24C(C(NCC2)C3)CCCC4
195,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
196,C1=CC=CC=C1CC(N2CCCC2)CCC
197,C[S](=O)(=O)OCCCCO[S](C)(=O)=O
198,[C@@]4(OC(=O)CCCC)(C3(C(C2C(C1(C(=CC(=O)CC1)CC2)C)C(O)C3)CC4)C)C(=O)CO
199,CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1
200,C1=C(C(=CC=C1C2CNC(C2)=O)OC)OC3CCCC3
201,CC13CCCCCC(Cc2ccc(O)cc12)C3N
202,C1=C(C2=C(C(=C1)OC)CCCC2N(C)C)Cl
203,C1=CC=CC=C1C(C2=CC=CC=C2)(CCN4CCC(N3CCCCC3)(C(N)=O)CC4)C#N
204,CCCCN1C=CC(=O)C(=C1C)O
205,NC(=O)C1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)N3CCCCC3
206,C3=C2C([NH2+]CCCCCCC(O)=O)C1=CC=CC=C1CCC2=CC=C3.[Cl-]
207,C1=C(C=CC=C1)C(C2=CC=CC=C2)(C3NCCCC3)O
208,C1=CC(=CC=C1N3CCN(CC(O)COC2(CCCCC2)C#C)CC3)F
209,C1=CC(=CC=C1N2[S](CCCC2)(=O)=O)[S](N)(=O)=O
210,C(SC1=NSN=C1C2=CCCN(C2)C)CCCCC
211,ClCCN(N=O)C(=O)NC1CCCCC1
212,c1nc(C2CCN(CC2)C(NC2CCCCC2)=S)c[nH]1
213,[C@]235[C@]([C@H](N(CC1CC1)CC2)CC4=C3C=C(O)C=C4)(CCCC5)O
214,[C@@]126C3=C4C[C@H]([C@@H]1C=C[C@@H]([C@@H]2OC3=C(C=C4)OCC5=CC=CC=C5)OC(CCCCCCCCCCCCC)=O)N(CC6)C
215,C(C2(C1CCCC=C1)C(NC(=S)NC2=O)=O)C=C
216,C(NCC(N)=O)CCCC
217,C3=C(C(C1=CC=CC=C1)(C(OCCN2CCCCC2)=O)O)C=CC=C3
218,C1=CC(=CC=C1C(C2=CC=CC=C2)SCCN(C)C)SCCCC
219,[H+].C4=C3OCC(N(CCCCN1C(=O)CC2(CC1=O)CCCC2)CCC)CC3=C(OC)C=C4.[Cl-]
220,c1(cc(c(cc1)Cl)Cl)CC(N1CCCC[C@H]1CN1CCCC1)=O
221,C2=C(C(N1CCCCCCC1)=O)C=C(OC)C(=C2OC)OC
222,C1=N[N](C2=C1C(=C(C(=N2)C)C(OCC)=O)NCCCC)CC
223,C1=C(C(=N/OCCN)/CCCCOC)C=CC(=C1)Cl
224,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(/O)NCN5CCCC5)C1=O
225,CC(=O)OC(C1CCCCN1)c2ccccc2
226,CN(C1CCCC[C@H]1N2CCCC2)C(=O)Cc3ccc(Cl)c(Cl)c3
227,C1=C(OC)C=CC3=C1N(C2=C(C=CC=C2)S3)CCC4N(CCCC4)C
228,C(C2C1C(NC(N1)=O)CS2)CCCC(O)=O
229,O=C2CC1(CCCC1)CC(=O)N2CCNCC4COc3ccccc3O4
230,CCC(C)CC
231,C1=C(C(=C(C=C1\C=C\C(N2CCCCCCC2)=O)OC)OC)OC
232,C1=CC=CC=C1NC(OCC3(COC(NC2=CC=CC=C2)=O)CCCC3)=O
233,CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S](C)(=O)=O
234,C5=C2C1=C(CCC4=C(C1CN3CCCCC23)C=CC=C4)C=C5
235,C1=CC(=CC=C1CNC(C(C)C)CCCCCC(O)=O)F
236,[C@H]23C1=C(C=C(C(CCCCCC)(C)C)C=C1O)OC([C@@H]2CCC(C3)=O)(C)C
237,C1=CC(=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)C(N(C)C)=O)Cl
238,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3
239,CCCCNc1c(cnc2n(CC)ncc12)C(=O)OCC
240,COC(=O)C(C1CCCCN1)c2ccccc2
241,C1=C([N+](=O)[O-])C=CC2=C1C(=NCC(N2C)=O)C3=CCCCC3
242,C2=C(C1=NOC(=N1)C)N=C3[N]2C4=C(C(=N3)OC)CCCC4
243,C4=C(C2=C1C3=C(SC1=NC(=O)CN2)CCCC3)C=CC=C4
