,smiles
42,C4=C(N3CCN(CCCCN2C(C1=C(C=CC=C1)NC2=O)=O)CC3)C(=CC=C4)SCCC
43,C1=CC=CC2=C1N(CC3=C(C2)C=CC=C3)CCCNC
44,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4cc(Cl)ccc34)c5ccc(F)cc5
45,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(SC=C2)S3)CCCN4CCN(CCO)CC4
46,[H+].C4=C(N3CCN(CCCN1N=C(N(C1=O)CCOC2=CC=CC=C2)CC)CC3)C=CC=C4Cl.[Cl-]
47,C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCCN(C)C
48,C1=C(Cl)C=CC5=C1N(CCCN4CCC3(N2C(CCCC2)NC3=O)CC4)C6=C(CC5)C=CC=C6
49,C1=CC(=CC=C1C(NCCCN2CCOCC2)=O)Cl
50,C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C/CCN4CCN(CCO)CC4
51,c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCCCN(C)C
52,[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@@H](C4)C(N(C(NCC)=O)CCCN(C)C)=O)CC=C
53,OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O.C1CCN(CC1)Cc2cccc(OCCCNc3sc4ccccc4n3)c2
54,C1CN(CCC1)Cc1cccc(c1)OCCCNc1nc2c(o1)cccc2
55,CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F
56,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13
57,OCCCN4CCN(CCCC2c1ccccc1Sc3ccc(Cl)cc23)CC4
58,C4=C(N3CCN(CCCCN1C(C2C(C(C1=O)C(=O)N(C2=O)CCCC)(C)C)=O)CC3)C(=CC=C4)OC
59,C(OC1=NSN=C1C2=CCCN(C2)C)CCCCC
60,C1CN(CCC1)Cc1cccc(c1)OCCCNc1ncccc1
61,Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2
62,C1=CC=CC2=C1C(C3=NCCCN23)(C4=CC=CC(=C4)Cl)O
63,C1=CC=CC3=C1C2=C(CCCCCC2)[N]3CCCN(C)C
64,C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCNC
65,C1=C([S](N(C)C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCOC(CCCCCCCCCCCCCCC)=O)CC4
66,[C@@H](C(NCC(N(C1=CC=C(C=C1C(C2=CC=CC=C2)=O)Cl)C)=O)=O)(CCCCN)N
67,C1=NC(=NC=C1)N4CCN(CCCCN2C(CC3(CC2=O)CCCC3)=O)CC4
68,C1=CC=CC3=C1N(C2=CC=CC=C2)CC3(CCCNC)C
69,C1=C([S](C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(C(N)=O)CC4
70,[H+].[H+].[Cl-].[Cl-].OCCN1CCCN(CCCN2c3ccccc3Sc4cc(ccc24)C(F)(F)F)CC1
71,C1=CC(=CC2=C1N(C(=O)N2)CCCN4CCC(C(C3=CC=C(F)C=C3)=O)CC4)Cl
72,[H+].C1=CC=NC(=N1)N2CCN(CC2)CCCCN3C(=O)CC(CC3=O)(C)C.[Cl-]
73,CCCN(CCC)CCc1ccc(c2c1CC(N2)=C)O
74,C1=C(Cl)C=CC4=C1N(CCCN3CCC(N2CCCCC2)(CC3)C(N)=O)C5=C(CC4)C=CC=C5
75,CCSc1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1
76,[C@H](CCCNC(C)=O)(C(O)=O)NC(C)=O
77,ClC1=CC=C(C2=C1)SC3=C(N2CCCNC)C=CC=C3
78,C2=C(C(CCCN1CCC(OC(NC(C)C)=O)CC1)=O)C=CC(=C2)F
79,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCN4C(N(C)CC4)=O)CC5
80,CN(C)CCCN1c2ccccc2CCc3ccccc13
81,c1c2CCOc2c(cc1OC)CN[C@@H]1CCCN[C@H]1c1ccccc1
82,COc2cc1oc(=O)c(C)c(C)c1cc2OCCCN3CCN(CC3)c4ccccc4OC
83,Fc5ccc4c(CCCN1CCC(CC1)n2c(=O)[nH]c3ccccc23)noc4c5
84,COc1ccc2Sc3ccccc3N(CCCN(C)C)c2c1
85,C1=C(C=CC3=C1N(CCCN2CCN(CC2)CCO)C4=C(S3)C=CC=C4)C(CC)=O
86,N1(Cc2cc(OCCCNc3oc4ccccc4n3)ccc2)CCCCC1
87,[H+].C2=C(CC1=CC=CC=C1)C(=CC=C2)OCCCCNC.[Cl-]
88,O=C1N(CCC1)CCCCN2CCN(CC2)c3cc(C(F)(F)F)ccn3
89,C3=C2N(C1=CC=CC=C1C=CC2=CC=C3)CCCN4C=CN(CC=C4)CCO
90,C1=CC=CC3=C1N(C2=C(C=CC=C2)C3(C)C)CCCNC
91,C1=CC=CC3=C1N(CCCN2CCC(OCCO)CC2)C4=C(S3)C=CC(=C4)C(F)(F)F
92,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCOC(C4=CC(=C(OC)C(=C4)OC)OC)=O)CC5
93,C1=CC=CC3=C1C(C2=CC=CC=C2)(SC3(C)C)CCCNC
94,CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1
95,C1CN(CCC1)Cc1cccc(c1)OCCCNC(=O)C
96,C1=C(Cl)C=CC(=C1N2CCN(CCCNC(C)=O)CC2)Cl
97,ClC1=CC=C(SC(C=CC=C2)=C2N3CCCN)C3=C1
98,C1=CC(=CC=C1C(CCCN2CCC(C)CC2)=O)F
99,C1=CSC2=C1N(C3=C(C=C2)C=CC=C3)CCCN(C)C
100,c1c(Cl)nc(N2CCN(CCCCN3C(CCC3)=O)CC2)cc1C(F)(F)F
101,C1=CC=CC3=C1C(C2=C(C=CC=C2)S3)=CCCN(C)C
102,C1=C(C=CC=C1N3CCN(CCCN2C(N(C(=N2)CC)CC)=O)CC3)Cl
103,C1CCN(CC1)Cc1cccc(c1)OCCCNC(=O)C
104,C1=CC=CC3=C1N(C2=C(C=CC=C2)C3(C)C)CCCN(C)C
105,C2=C1C(=NSC1=CC=C2)N5CCN(CCCCN3C(CC4(CC3=O)CCCC4)=O)CC5
106,C1=CC=CC2=C1N(C3=C(S2)C=CC(=C3)[S](N(C)C)(=O)=O)CCCN4CCN(CC4)C
107,C1CN(CCC1)Cc1cccc(c1)OCCCNC(=O)c1ccccc1
108,[C@H]14[C@H]([C@@H]2[C@@H]3[C@H]([C@H]1C=C2)C=C3)C(=O)N(C4=O)CCCCN6CCN(C5=NC=CC=N5)CC6
109,CN(C)CCCN1c2ccccc2Sc3ccccc13
110,Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)N3C(=O)Nc4ccccc34
111,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCO)CCC4
112,C1=CC(=CC=C1C(CCCN3CCN(C(OC2CCCCC2)=O)CC3)=O)F
113,C1=CC=CC2=C1N(C3=C(CC2=O)C=CC=C3)CCCN(C)C
114,C3=C(C2(OC(C1CCCCN1)CO2)CC)C=CC=C3
115,C1=CC(=CC=C1C(CCCN2CC3CCC(C2)CC3)=O)F
116,CNCCCN1c2ccccc2Sc3ccccc13
117,[H+].[Cl-].Clc1ccc2Sc3ccccc3N(CCCN4CCC5(CC4)NC(=O)CS5)c2c1
118,C1=CC=CC2=C1C(C3=C(C=C2)C=CC=C3)=CCCN(C)C
119,N1(c2c(CCc3c1cccc3)cccc2)CCCN
120,CCCN(CCc1c2c(ccc1)NC(=O)C2)CCC
121,C1=CC=CC2=C1C3=C(C(=O)N2CCCN(C)C)C=CC=C3
122,C3=C(C1(C(OCC)=O)CCN(CC1)CCCNC2=CC=CC=C2)C=CC=C3
123,C1=C(Cl)C=CC3=C1C(C2=C(C=CC=C2)N3)CCCN(C)C
124,C1=CC=CC3=C1C(C2=CC=CC=C2)(OC3(C)C)CCCNC
125,C1=CC=CC2=C1N(C3=C(C=C2)C=CC=C3)CCCN4CCN(CCO)CC4
126,C3=CC1=C(C(/C2=C(O1)C=CC=C2)=C/CCN(C)C)C=C3OC
127,CCCN(CCc1c2c(c(cc1)O)NC(=O)C2)CCC
128,C1=CC=CC2=C1N(C(=O)N2)CCCN4CCC(C(C3=CC=C(F)C=C3)=O)CC4
129,C1=CC=C2C(=C1)SC3=C(N2CC(C)CN(C)C)C=C(C=C3)C(F)(F)F
130,C1=C(C#N)C=CC3=C1N(C2=C(C=CC=C2)CC3)CCCN(C)C
131,C1=CC(=CC3=C1C(C2=CC=C(F)C=C2)(OC3)CCCN(C)C)C#N
132,CCCCN1C=CC(=O)C(=C1C)O
133,ClC1=CC=CC(OC2CCN(CCC3CCCN3S(C4=CC(N([H])C=C5)=C5C=C4)(=O)=O)CC2)=C1
134,C1=CC=CC2=C1N(C3=C(C=C2)C=CC=C3)CCCN(C)C
135,C3=C(C(C1=CC=C(C=C1)F)CCCN2CCN(C(NCC)=O)CC2)C=CC(=C3)F
136,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1
137,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1
138,C(SC1=NSN=C1C2=CCCN(C2)C)CCCCC
139,C1=C(C(CCC)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(C)CC4
140,C1=CC=CC4=C1C(N(CCCN3CCN(C2=CC(=CC=C2)Cl)CC3)C(N4)=O)=O
141,C1=CC=CC4=C1C(N(CCCN3CCN(C2=NC=CC=N2)CC3)[S]4(=O)=O)=O
142,[H+].C4=C3OCC(N(CCCCN1C(=O)CC2(CC1=O)CCCC2)CCC)CC3=C(OC)C=C4.[Cl-]
143,CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(C)=O
144,CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34
145,C4=C(C(C1=CC=C(C=C1)F)CCCN3CCN(CCNC2=CC=CC=C2)CC3)C=CC(=C4)F
146,CCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1
147,C1=C(Cl)C=CC3=C1N(C2=CC=CC=C2)C(=O)N3CCCN(C)C
148,CC(=O)OC(C1CCCCN1)c2ccccc2
149,CNCCCN1c2ccccc2CCc3ccccc13
150,C1=CC(=CC=C1C(CCCN2CC3N(CC2)CCC3)=O)F
151,N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCNC
152,C4=C(C(CCCN1CCC(CC1)(C2=CC=C(C(=C2)C(F)(F)F)Cl)O)C3=CC=C(C=C3)F)C=CC(=C4)F
153,Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(=O)c3ccc(F)cc3
154,C1=CC=CC2=C1N(CC3=C(C2=C)C=CC=C3)CCCN(C)C
155,CCCCNc1c(cnc2n(CC)ncc12)C(=O)OCC
156,COC(=O)C(C1CCCCN1)c2ccccc2
157,C1=C(C(C)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCO)CC4
158,C1=C(C(=N[N]1CCCN(C)C)C2=CC=CC=C2)C3=CC=CC=C3
159,C1=C(Cl)C=NC2=C1SC4=C(N2CCCN3CCN(CCO)CC3)C=CC=C4
160,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCC(C4C(OCC4)=O)(O)CC5
161,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCO)CC4
162,C1=C(OC)C=CC3=C1C(C2=C(C=CC=C2)S3)(CCCN(C)C)O
163,CC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1
