,smiles,affinity_score
125,CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
126,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,0
127,CCOC(=O)C1OC1c1ccccc1,0
128,ONc1ccccc1,0
129,O=CC(=O)c1ccccc1,0
130,[Cu]I,0
131,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-],0
132,O=C(O)CCCCCCCCC(=O)O,0
133,CCCCCCCC(=O)OC,0
134,CC(O)COCC(C)O,0
135,O=C([O-])COc1nn(Cc2ccccc2)c2ccccc12,0
136,Cc1ncc[nH]1,0
144,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-],0
146,CO[Si](C)(C)OC,0
147,CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0
148,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,0
149,CC(=O)c1ccccc1O,0
150,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,0
151,O=C(O)c1cccc(Cl)n1,0
152,CCCCCCCCCC=O,0
153,Cc1ccc(C(C)(C)C)cc1,0
154,BrCBr,0
155,Nc1cc(Cl)cc(Cl)c1,0
156,CCCCCCCCCC(=O)O,0
157,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],0
158,CCCCCCCCCOS(=O)(=O)[O-],0
159,O=Cc1ccc(C(=O)O)cc1,0
160,CCC(Cl)CCl,0
161,CC(C)(O)c1ccccc1,0
162,O=C1CCCN1,0
163,ClCc1ccccc1Cl,0
164,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,0
166,N#CCc1cccc(C(F)(F)F)c1,0
167,COc1cccc(Br)c1,0
168,CCCCCCCCNC,0
171,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,0
172,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,0
173,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0
174,CC(O)COc1ccccc1,0
175,O=P1(NCCCl)OCCCN1CCCl,0
176,C=CC(=C)C,0
177,CC(C)O,0
178,CC(C)OC(=O)Nc1cccc(Cl)c1,0
179,CC(C)OC(=O)Nc1ccccc1,0
180,CC=Cc1ccc2c(c1)OCO2,0
181,CCCC(CCC)C(=O)[O-],0
183,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,1
184,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,0
185,O=C(c1ccccc1)c1cc(Cl)ccc1O,0
186,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,0
188,CC(C)C[P+](C)(CC(C)C)CC(C)C,0
190,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,0
191,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,0
192,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,0
193,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,0
195,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O,0
196,O=C(O)c1ccc(O)cc1O,0
197,CC1=CC(C)(C)Nc2ccccc21,0
198,CC(C)CNCC(C)C,0
199,CNC1(c2ccccc2Cl)CCCCC1=O,0
202,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1
203,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,0
204,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,0
205,NC(=O)OCC(COC(N)=O)c1ccccc1,0
206,CCNC(C)Cc1cccc(C(F)(F)F)c1,0
208,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,0
209,CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,0
210,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,0
213,NC(=S)NNC(N)=S,0
214,NC(=S)C(N)=S,0
216,O=C(Oc1ccccc1)Oc1ccccc1,0
217,C[Hg]Cl,1
219,[Hg+2],1
220,CCCCCCCCCCCCNC(=N)N,0
223,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,0
224,O=C([O-])CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(Cl)c1,0
227,COc1ccc(C=CC(=O)OCCC(C)C)cc1,0
229,CCn1cc[n+](C)c1C.O=S(=O)([O-])C(F)(F)F,0
230,Clc1ccc2cc3ccccc3cc2c1,1
231,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,0
233,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,0
234,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,0
235,CCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0
236,Brc1c2ccccc2cc2ccccc12,1
239,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0
241,Cc1cc(C)cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)c1,0
242,CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,0
243,CNC(=O)/C=C(\C)OP(=O)(OC)OC,0
245,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,0
246,CC=CC(=O)CC,0
249,CC1=C(O)C(=O)OC1C,0
251,CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1,0
252,Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12,0
255,CCNc1nc(Cl)nc(NC(C)(C)C)n1,0
256,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,0
257,Oc1c(Cl)cc(Cl)c2cccnc12,1
258,NC(=O)OCC(O)COc1ccc(Cl)cc1,0
259,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1
260,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-],1
261,O=P(Cl)(Cl)Cl,0
262,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccccc2)cc1,0
263,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,0
265,CN(C)CCOC(c1ccccc1)c1ccccc1,0
266,COC(=O)c1ccc(C)cc1,0
268,CC(=O)C=Cc1ccccc1,0
269,Cc1c[nH]c(=S)[nH]c1=O,0
271,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,0
272,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,0
274,C=COCC1CCC(CO)CC1,0
275,CC(=O)/C=C/C1=C(C)CCCC1(C)C,0
276,CC(=O)NC1CCSC1=O,0
277,CC1COc2ccccc2N1C(=O)C(Cl)Cl,1
278,CC(N)CN,0
279,CCC(C)O,0
280,CC(O)CN,0
283,C=CCc1ccc(O)c(OC)c1,0
284,COC(=O)[C@@H](N)CCCN/C(N)=N/[N+](=O)[O-],0
287,C[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0
288,COc1c(Br)cc(Br)c(C)c1Br,0
291,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21,0
292,CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](OC(C)=O)OC(C)=O,0
294,C=C(C)C(=O)OCCNC(C)(C)C,0
295,NS(=O)(=O)c1ccccc1OC(F)(F)F,0
296,O=C=NCC1CCCC(CN=C=O)C1,0
297,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,0
298,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,0
299,NS(=O)(=O)c1ccc(C(=O)O)cc1,0
300,O=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,1
301,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0
303,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0
304,CN(C)C(=O)Oc1ccc[n+](C)c1,0
305,Cc1ncc(CO)c(CO)c1O,0
307,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,0
308,Brc1cc2ccccc2c2ccccc12,0
309,CC(C)(N)CO,0
310,CC(C)(CO)CO,0
312,O=[N+]([O-])C(CO)(CO)CO,0
313,OCC(CO)(CO)COCC(CO)(CO)CO,0
314,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],0
315,NC(CO)(CO)CO,0
316,O=C(Cl)c1cc(C(=O)Cl)cc(C(=O)Cl)c1,1
317,CO[Si](CCCS)(OC)OC,0
321,C[N+](C)=CCl,0
322,CC(=O)c1cccnc1,0
323,O=S1(=O)OC(c2ccc([O-])cc2)(c2ccc(O)cc2)c2ccccc21,0
324,O=CN1CCOCC1,0
325,COC(=O)CCC(=O)O,0
326,NCc1cccnc1,0
327,CCCCCCCCn1sc(Cl)c(Cl)c1=O,1
328,Cc1cc(O)cc(C)c1Cl,0
329,O=[Zr](Cl)Cl,0
330,c1ccc2cnncc2c1,0
331,COC(=O)c1ccc(CBr)cc1,0
334,S=C=NCc1ccccc1,1
335,Oc1ccc(Cl)cc1Cc1ccccc1,0
336,ClCc1ccccc1,0
337,OCc1ccccc1,0
338,CC(=O)OCc1ccccc1,0
339,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1,0
340,CN(C)C(=N)NC(=N)N,0
341,CCCC[Sn](CCCC)(OC(C)=O)OC(C)=O,1
343,CCOc1ccc(N)cc1,0
344,CC(C)=CCC[C@H](C)CCO,0
345,CCOc1cccc(N)c1,0
346,Nc1ccccc1C(=O)OCCc1ccccc1,0
347,CC(C)CC(O)CC(C)C,0
348,C=C(C)C(=O)OCCOP(=O)(O)OCCOC(=O)C(=C)C,0
349,CC(C)OS(C)(=O)=O,0
351,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,0
352,C=C(C)OC(C)=O,0
353,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,0
354,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,0
355,NC(=O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,0
356,O=C1CC[C@@H](C(=O)O)N1,0
359,CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O,0
360,CCOc1cc(NC(C)=O)ccc1C(=O)OC,0
361,CC(O)C#CC(C)O,0
362,COc1ccc(N)cc1N,1
363,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,0
365,OCCCC1CCCCC1,0
369,O=C=Nc1ccc(Cl)cc1,0
370,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,0
371,CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CO2,0
373,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1NC(=N)C(=O)O,0
374,CN(C)CCCN1c2ccccc2CCc2ccccc21,0
375,CCCCOCCO,0
376,CCCN(CCC)C(=O)SCC,0
377,O=S(=O)([O-])c1cccc2ccccc12,0
378,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,1
379,N#CCCC#N,0
380,Cc1ncc([N+](=O)[O-])n1CCO,0
381,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1,0
382,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,0
383,CC(Cl)(Cl)C(=O)O,0
384,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,0
385,O=C(CCl)CCl,1
386,CC(=O)C(Cl)Cl,0
387,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,0
388,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,0
390,C=Cc1ccc(S(=O)(=O)[O-])cc1,0
391,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,1
393,CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12,0
395,CCO[Si](C)(CCCOCC1CO1)OCC,0
396,CCCCOCCOCCOCCO,0
397,Cc1cccc(Cc2c[nH]cn2)c1C,0
398,CCOC(=O)CC(=O)OCC,0
400,COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,1
401,CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0
402,CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O,0
404,CC(C)(C)NC[C@H](O)c1ccc(O)cc1Cl,0
405,CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C)c1ccccc1,0
406,CC(NN)c1ccccc1,0
407,O=Cc1ccc(Cl)cc1,0
408,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,0
410,CCN(CC)C(C)C(=O)c1ccccc1,0
412,Cc1cccc(C(=O)O)c1[N+](=O)[O-],0
413,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.O=S(=O)(O)CCS(=O)(=O)O,0
414,Clc1ccccn1,0
415,CCC(=O)/C=C/C1C(C)=CCCC1(C)C,0
417,CCCCCCCCCO,0
418,CCCCCCNCCCCCC,0
419,ClCCCCl,0
420,CCCCCCOC(C)=O,0
421,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,0
422,CCOC(C)=O,0
423,NCCNCCN,0
424,CCOP(=O)(CC)OCC,0
426,NC(=O)CCCCC(N)=O,0
427,CNC(=O)ON=CC(C)(C)SC,0
428,C=CCOc1ccc(CC(=O)O)cc1Cl,0
429,NN,0
430,NNc1nc(-c2ccc(N)cc2)cs1,0
432,NNc1ccc(C(=O)O)cc1,0
433,CCCCCCOc1ccccc1C(=O)O,0
435,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,1
436,CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC,0
438,CCC(=O)OC1(c2ccccc2)CCN(C)CC1,0
440,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,0
441,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,0
442,CC(C)(c1cc(Br)c(OCC(Br)CBr)c(Br)c1)c1cc(Br)c(OCC(Br)CBr)c(Br)c1,0
443,CC(C)c1ccc(C(C)C)cc1,0
444,COc1c2occc2cc2ccc(=O)oc12,0
445,COC(C)(C)C,0
446,COC(N)=O,0
447,COC(=O)NN,0
448,Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1,0
450,O=C(O)CNC(=O)c1ccccc1,0
451,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,0
452,CC(C)(C)OC(=O)N1C[C@@H](F)C[C@H]1C(=O)O,0
453,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,0
455,Oc1nc(O)nc(O)n1,0
456,N#CC1(O)CCCCC1,0
457,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0
458,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0
459,CCCCCCCCCCCCCCCCCCOCC(O)CO,0
460,CSCCC=O,0
461,CC(C)(C)C(=O)Cl,0
462,CCCCC(CC)COC(=O)Cl,0
463,CCCCC(CC)C(=O)[O-],0
464,COCN(COC)c1nc(N(COC)COC)nc(N(COC)COC)n1,0
465,O=Cc1cccc(Br)c1,0
466,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,0
467,C/C=C/C=C/C(=O)[O-],0
468,Cc1cc(C)nc(Nc2ccccc2)n1,0
469,CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,0
470,Nc1cnn(-c2ccccc2)c(=O)c1Cl,0
472,CCCCCC=CCC(=O)OC,0
474,CCCCCCCCC(=O)OCC,0
475,CCCCCCCC#N,0
476,CCCCCCCCCCCCCC(=O)OCC,0
477,CCCCCCC(O)CCOC(C)=O,0
478,C=CCCCCCCCCO,0
482,Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O,0
484,CNC(=O)NC(O)C(Cl)(Cl)Cl,0
485,CCNC(=O)C1CC(C)CCC1C(C)C,0
486,CCc1ccc(O)c(OC)c1,0
487,CCCCCCC/C=C/C=O,0
488,CC/C=C\CC/C=C/C(OCC)OCC,0
489,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F,0
492,C[C@@H](O)C(=O)O,0
494,CC1=CC[C@@]23CC1C(C)(C)[C@@H]2CC[C@H]3C,0
496,CCCCOCCOCCSC#N,0
498,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,1
499,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
503,BrCCCBr,0
504,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,0
505,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0
506,O=S(=O)([O-])[O-].[Na+].[Na+],0
510,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0
511,CNCCO,0
512,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,0
513,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,1
514,C=CCc1ccc(OC)c(OC)c1,0
515,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,0
516,CCOC(C)(C)C,0
517,COC=O,0
518,CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccc(O)cc1,0
521,COC(=O)CCC[N+](C)(C)C,0
524,CC(CC=O)CCCC(C)(C)O,0
525,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0
527,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,0
530,CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1,0
531,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,0
532,CC(C)COC(=O)CCCCC(=O)OCC(C)C,0
533,O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1,0
535,CCN(O)CC,0
536,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,0
537,COc1cc(CC(C)N)c(OC)cc1Br,0
539,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,0
540,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21,0
541,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,0
542,C=CC(=O)NC(C)C,0
